Bw,osr,nlev,Hinf,Cint,gm,Ro,Co,SNR
627482252.522458,32,4,1.5,9.474394878839059e-13,0.0007813857026516785,450639.40507074015,3.464777112538777e-14,52.96790592151325
407863730.0738346,32,5,1.5,3.91912940510767e-13,0.0003332368697120646,821123.7265158609,3.0092109305862634e-14,54.851209937325194
555601250.7917019,128,2,1.5,8.612390149312423e-13,0.0006236616034688276,650899.4541054413,3.6237919628183275e-14,84.35355453952722
333944372.27787584,256,3,1.5,4.4364482124295437e-13,0.0003252767011060739,494842.4523602529,3.065522835200017e-14,81.73178829557123
218999388.91778693,128,3,1.5,7.291924607509631e-13,0.00040683728430180894,968141.698656444,5.638671498306865e-14,84.76363327171396
909781360.462305,64,5,1.5,8.472942885657426e-13,0.0003626530650080709,948794.8612205564,2.9643352509668613e-14,71.12522124462284
837033962.503996,128,3,1.5,5.450210394378197e-13,0.0007291398704457988,332115.2776613255,1.4627748496741905e-14,84.81097579682945
374732447.89741075,128,5,1.5,9.522845243441201e-13,0.000992231322071153,227508.46426884373,4.6569738647993686e-14,83.842125284676
482164479.51677185,256,4,1.5,4.715676322105516e-13,0.0003572559482446574,659546.6681102538,1.3338675037855174e-14,81.54200865940085
598109653.5778258,128,2,1.5,8.369800285375439e-13,0.0004773151017423579,577144.8228993297,7.513752257864659e-14,84.0441125724914
29402821.776766565,64,4,1.5,6.047005112111636e-13,0.0008237512954939348,585256.1231383168,1.3129362640279233e-14,74.90656396628412
352230246.1661241,128,4,1.5,3.393763296340539e-13,0.0002351095665391369,512141.0625933695,1.9081566296603728e-14,85.33667614702986
293078491.3474472,256,3,1.5,8.31297613640862e-13,0.0009557008772751391,526020.8343336885,6.434773330517464e-14,81.45127780975753
56562471.942533076,128,4,1.5,2.229304086524092e-13,0.000606439054612155,423725.90500527725,1.8702328096624362e-14,85.22014937071486
938241472.9026453,32,3,1.5,8.209341224895159e-13,0.0006470164025923449,664851.5010287856,2.7170614560208274e-14,52.7327783968925
916407213.3920351,256,5,1.5,7.282193941922874e-13,0.0008486329929967033,854164.5347057737,3.7339589689076204e-14,82.01950042493266
768207980.381966,256,5,1.5,2.6328808929554975e-13,0.0009136498125446627,993482.3696231532,1.7961976765689805e-14,81.29249297032271
490221657.9081313,256,5,1.5,3.6313750258136904e-13,0.0007211033267873059,432599.67442093825,2.392472754797359e-14,81.35744339058837
615463694.9911627,256,2,1.5,7.267828800918592e-13,0.0007580011952570971,323426.07753175515,3.212941420570187e-14,81.60581104903838
505854656.94513845,32,2,1.5,5.390875356878808e-13,0.0005747339395226406,221203.1239923627,1.7164205850919273e-14,53.61797538268455
446319206.4930567,64,3,1.5,8.576176486873715e-13,0.0006265045230809315,215035.6116985085,7.73602714496395e-14,71.58026783053539
21284475.673525024,32,2,1.5,9.767582426550792e-13,0.0007939448991656238,435536.1557927868,2.5333376813741757e-14,59.04557786418054
34903705.18774567,32,3,1.5,7.768682166255333e-13,0.00042615985329752103,384683.2820973391,2.002890678655614e-14,59.99570319435324
546514424.0723,64,3,1.5,8.621448516788885e-13,0.0005391242693350907,299702.85679329507,1.1210008960549281e-14,69.70372316597624
595541576.4252079,64,3,1.5,6.009753465199631e-13,0.000239057189309005,601945.3690837474,1.3113994016663458e-14,72.0771794361367
549682672.732597,256,3,1.5,3.35497825052326e-13,0.0009413465745334249,752648.4288983719,2.0388415434098374e-14,81.35260041935382
802006793.0453801,64,4,1.5,9.821142221100983e-13,0.00029457667823672,456715.3705250658,4.6021322641328225e-14,70.93020097025901
446489817.10959744,64,5,1.5,1.744392767271831e-13,0.00024617781171312796,771641.51135748,1.6746033992308327e-14,70.23260895091495
104308953.46934724,128,2,1.5,3.707197317148195e-13,0.0006246796215606889,865515.9898071805,1.6751755736385812e-14,83.51237427158904
272592863.57149434,128,4,1.5,8.226447889720423e-13,0.0007704156156530506,795129.5483062948,7.001440193994396e-14,83.9452387457046
155814555.29923967,256,5,1.5,9.536535701654277e-13,0.00021262833941045428,498387.6553334424,2.258488241357393e-14,81.50635191337871
786113461.0635548,32,5,1.5,9.109283817351377e-13,0.0007528224310684478,431828.423100627,8.476088941551898e-14,54.6275324376155
627927496.6104212,256,2,1.5,6.270712514242626e-13,0.0001847859762989312,913144.9502372884,3.302448256723312e-14,86.37240037008743
965416347.5169922,128,4,1.5,6.439111845189946e-13,0.0009004474369778311,715377.7351214931,3.6482027333359316e-14,83.90069308446611
780171285.7443414,64,5,1.5,9.913077957737358e-13,0.0005903399941581824,978950.4611149558,5.2796800762547744e-14,72.07761583775905
855208612.2218767,128,5,1.5,5.82770892856818e-13,0.0003249259692624068,763414.1797710999,3.811852953125159e-14,84.39642719407604
312755810.29620814,256,5,1.5,6.487185370164221e-13,0.0008408101964364665,398393.8693320035,1.353189497465877e-14,81.34569129892188
274291448.8334123,32,3,1.5,6.277491529446073e-13,0.00031502207767366116,553633.7411418904,5.75963495332995e-14,54.950080036549586
988615044.081083,32,2,1.5,4.315368727270266e-13,0.00046417150773820357,822025.4917639878,1.265342298781961e-14,53.51758047419517
719338216.4519818,128,3,1.5,6.372087902535322e-13,0.000693829898050851,874831.0184706245,5.869047664963487e-14,85.3052307579608
716377097.7056291,128,5,1.5,3.876212017518106e-13,0.0002180757667744951,650068.1429949189,2.2056719352961247e-14,84.46062053811566
430939390.24206597,64,4,1.5,9.994272287589374e-13,0.0006970679778080042,606963.2397843059,2.581105289190362e-14,69.85634710072559
476649697.9155353,64,5,1.5,4.786717896647607e-13,0.0007067668181798231,326515.02904069814,1.1745099488112569e-14,72.68670147936771
337583959.4465715,32,4,1.5,9.77587973446917e-13,0.0004860302423301509,335845.1039382052,5.243790270568203e-14,52.930885236997895
180548777.28195408,32,4,1.5,6.735051263771414e-13,0.00043034048870733196,581214.786643236,4.4544115772096604e-14,54.081757239285764
489352519.77267456,64,4,1.5,6.985992045485942e-13,0.000681741463624289,323431.4043730664,4.670848282968211e-14,70.42563308665288
571973236.4068973,256,4,1.5,9.69993273956575e-13,0.00039816982939662357,706568.6758231523,2.2918139012131708e-14,81.77661175705654
251467608.7994269,256,4,1.5,6.117848042990861e-13,0.00029321358936839264,895497.2375563637,1.2058616746913215e-14,81.39805073758981
31345846.84982922,32,2,1.5,5.995885642061966e-13,0.00028926024243865016,708333.015614198,5.824138024055635e-14,59.14835198046637
847382730.0889534,32,5,1.5,7.823720339690342e-13,0.00045171033886569985,351120.92892793333,2.2783922817364566e-14,53.7582544141912
735347242.5817599,64,4,1.5,8.360620578073341e-13,0.00036927674507382776,300897.8363368567,4.6981086375562994e-14,71.22650245259086
784943769.5824791,256,5,1.5,6.627014685801995e-13,0.0009901189333832174,962734.5224874162,1.0834434946554817e-14,81.26002205680571
150043230.41435978,64,5,1.5,6.279841365017429e-13,0.0003019441116569539,421072.3974119002,3.343203333263382e-14,70.10606749812743
282216279.86080235,256,3,1.5,7.095908560750029e-13,0.000838997440018425,606393.5680482944,4.8142553653493123e-14,81.3219291540264
990359937.8926748,64,4,1.5,9.821545476414435e-13,0.000687428932696426,849703.7921309952,9.016939730580051e-14,71.64471532049103
459418694.27044225,256,5,1.5,7.431039712833232e-13,0.000683545783952594,664176.8864768797,7.33195178377149e-14,82.4973606877742
578109454.4412411,32,4,1.5,2.3757754690833383e-13,0.0009129998305747436,132475.1420069063,2.206583910765642e-14,54.860611849139396
314807418.97234374,256,4,1.5,2.503679174385677e-13,0.0008487484929385632,424933.0470633866,1.0916781984776942e-14,81.25886109950166
562882862.626038,256,5,1.5,3.854987821187785e-13,0.0005312196553319996,513667.75586195214,3.3356049168783973e-14,81.96936590022506
834614645.1635342,128,3,1.5,2.6365436489506853e-13,0.0004492704062664814,863388.9284073586,2.1738022917951947e-14,84.91686599385798
23473517.143191352,128,2,1.5,7.659193508176693e-13,0.0007553649450752908,166091.07187544633,1.9715175343916588e-14,84.90399877131932
750209449.9979362,256,2,1.5,5.217071544205721e-13,0.0002701524115952477,626581.4946783752,2.1169952325182957e-14,82.99900728315853
528688540.99929947,64,4,1.5,5.954319827237136e-13,0.0005866039843943242,445564.6492127479,4.68058906472119e-14,74.63909401280037
308901274.1079282,128,5,1.5,8.301442067200478e-13,0.0009175512626354769,452669.19161018345,1.7621133178228313e-14,82.88796945678624
583080524.6420295,32,4,1.5,7.604611615784037e-13,0.000740319825898998,687159.3114495857,1.7665808978410536e-14,53.20762371195965
179360974.94560763,256,4,1.5,5.134495800345488e-13,0.0007328764220324006,587658.7937284366,4.7004861307037044e-14,81.25947839608034
73940298.91261774,32,5,1.5,6.461096492934085e-13,0.0004149421598279145,731191.967102226,6.271639258807854e-14,53.96810461385974
232076170.2187427,128,4,1.5,1.6703438808025509e-13,0.0007162354472407065,198735.57598975298,1.2936865120909818e-14,83.86099069920839
592643154.4402968,256,2,1.5,9.412574993034646e-13,0.0003101608602101259,378163.77977342485,1.89440166175917e-14,82.01858287741865
267375286.4360545,128,5,1.5,8.02267104750732e-13,0.0008580297644754379,985454.9444491437,1.9316906972504154e-14,83.06498113249023
109326411.51013516,32,3,1.5,6.81098720797742e-13,0.00030656679143392396,420870.49021212576,2.156709251699915e-14,56.853368019935935
551232471.5037206,32,2,1.5,8.572303897261334e-13,0.0005416183843422154,870765.9075396853,5.833485307016908e-14,54.85003636957331
58873477.57828704,256,2,1.5,3.6143182314648065e-13,0.000893575170001341,710389.3451631329,2.4540101305165663e-14,81.27393796752071
511367841.43143135,256,4,1.5,4.1133665974907293e-13,0.0004226545512224297,416464.80412161915,2.03047177265245e-14,81.65545701948969
702094734.1385369,256,4,1.5,9.427380773484075e-13,0.00036211242503103884,300735.30246045004,7.816613716376067e-14,87.74860385434425
261309343.39390293,128,5,1.5,7.748198796174369e-13,0.000496760779344247,884188.4676398792,1.6221493175007718e-14,83.01735799670773
989523973.9049891,32,5,1.5,8.351455853316734e-13,0.000777041431342438,698298.620862794,4.1665823792831723e-14,53.93430840710491
827603343.3916913,128,4,1.5,7.033874568548288e-13,0.000362418571286415,555539.886559613,1.1807729466583323e-14,84.71945928702576
66361045.19742568,128,4,1.5,4.454549535360599e-13,0.0005903204683310751,788997.0503606142,3.155173324437321e-14,83.09281693596814
421603707.88010925,64,3,1.5,5.949061917710557e-13,0.0007770491640732857,342709.71550111764,5.451241024690494e-14,70.37413063498438
49923282.34198081,256,2,1.5,9.858314567933063e-13,0.0002606220459000373,674767.1599401727,1.3104262901043221e-14,81.76947784142106
323537575.22535276,32,3,1.5,5.556883942081931e-13,0.0005636347057552539,296064.19724033045,1.3394760001701802e-14,57.8958646438129
277401066.9970653,32,2,1.5,9.334940839305125e-13,0.0009927121545534887,817485.4971186797,1.786304225357792e-14,57.843831230772444
941839959.9239854,128,2,1.5,9.061764112660371e-13,0.0006268980915092363,460645.5988727947,2.0217187011573902e-14,84.06420716422531
977024848.4140359,64,5,1.5,9.059249395736905e-13,0.0008139959382030978,999866.8407518064,5.432776261365386e-14,72.37111014869431
527454339.43519664,256,2,1.5,3.6905595829793237e-13,0.00025337897485717335,961127.5653703852,2.5638926307232207e-14,82.69974480413086
513956873.7201393,128,2,1.5,5.812162846750771e-13,0.00046528830073324496,307396.7336330047,4.585673464000502e-14,83.7951341357539
448370055.9277573,128,2,1.5,8.174942388399869e-13,0.00033461196775368384,981615.4402693833,6.67056701037786e-14,84.6852223415007
305310804.37228656,256,3,1.5,7.490335397225038e-13,0.0004892976364042135,368452.6060465424,4.644702260478689e-14,81.74838994114882
701162133.9573991,256,5,1.5,3.5252357108399257e-13,0.00016373831451008347,868107.4955625033,3.032834567981391e-14,87.24011831929431
573434517.1940166,128,3,1.5,8.421964266626152e-13,0.0005957128697658951,915964.2850267893,6.97836746654404e-14,83.74456862684622
392501103.7364121,128,4,1.5,7.727065358509634e-13,0.00015356600831229676,940197.2314682325,4.056283826445261e-14,83.68835239554062
258733189.74234262,64,3,1.5,8.468101305667597e-13,0.00044848705141498015,263560.1446422758,5.168876668901277e-14,70.42406469528291
82368586.16927363,256,4,1.5,3.660995691990076e-13,0.00091090703828215,750491.3286135803,2.835269906802017e-14,81.33129662705176
657353541.7156289,256,5,1.5,5.176647608321847e-13,0.000974800050936296,858634.4055756843,1.8723005109554847e-14,81.23694711661042
639599669.6956413,64,3,1.5,9.828165558165835e-13,0.0006155184891530885,482369.5683741536,9.770846765609429e-14,70.92944062684946
739450246.9680173,128,4,1.5,9.153864572490556e-13,0.0008542683185872736,816033.7328163816,3.0681251672182834e-14,83.04111840144934
347510301.30021626,128,4,1.5,3.918259244384752e-13,0.0004642257203228535,970051.5227012277,3.3937872570507106e-14,85.02950370892513
